merchant_name,day,cashback,normalized_cashback,category
Well Clinic,2022-10-06 00:00:00,4095.7,2.35003628547918,Парикмахерские и салоны красоты
Well Clinic,2022-10-09 00:00:00,1441.41,0.3972241754199383,Парикмахерские и салоны красоты
Well Clinic,2022-10-12 00:00:00,246.09,-0.48219569633334153,Парикмахерские и салоны красоты
Well Clinic,2022-10-19 00:00:00,370.9,-0.3903705832309699,Парикмахерские и салоны красоты
Well Clinic,2022-10-20 00:00:00,246.09,-0.48219569633334153,Парикмахерские и салоны красоты
Well Clinic,2022-10-23 00:00:00,209.18,-0.5093510919315191,Парикмахерские и салоны красоты
Well Clinic,2022-10-24 00:00:00,239.06,-0.48736780229528104,Парикмахерские и салоны красоты
Well Clinic,2022-10-27 00:00:00,1423.83,0.3842902319190994,Парикмахерские и салоны красоты
Well Clinic,2022-11-06 00:00:00,351.56,-0.4045993925202886,Парикмахерские и салоны красоты
Well Clinic,2022-11-07 00:00:00,562.5,-0.24940678489418278,Парикмахерские и салоны красоты
Well Clinic,2022-11-09 00:00:00,237.19,-0.488743597195541,Парикмахерские и салоны красоты
Well Clinic,2022-11-10 00:00:00,1494.14,0.4360186487304748,Парикмахерские и салоны красоты
Well Clinic,2022-11-16 00:00:00,193.36,-0.520990169643878,Парикмахерские и салоны красоты
Well Clinic,2022-11-17 00:00:00,316.41,-0.43045992232998626,Парикмахерские и салоны красоты
Well Clinic,2022-11-20 00:00:00,418.36,-0.35545335009389306,Парикмахерские и салоны красоты
Well Clinic,2022-11-21 00:00:00,237.3,-0.4886626680837609,Парикмахерские и салоны красоты
Well Clinic,2022-11-24 00:00:00,2995.31,1.5404582371920341,Парикмахерские и салоны красоты
Well Clinic,2022-11-26 00:00:00,725.98,-0.12913141040515372,Парикмахерские и салоны красоты
Well Clinic,2022-11-28 00:00:00,175.78,-0.5339241131447169,Парикмахерские и салоны красоты
Whoosh,2022-04-30 00:00:00,14.03,1.3613964193791237,Услуги отдыха - нигде более не классифицированные
Whoosh,2022-05-01 00:00:00,14.03,1.3613964193791237,Услуги отдыха - нигде более не классифицированные
Whoosh,2022-05-05 00:00:00,5.6,-1.1592224959741138,Услуги отдыха - нигде более не классифицированные
Whoosh,2022-05-06 00:00:00,5.6,-1.1592224959741138,Услуги отдыха - нигде более не классифицированные
Whoosh,2022-05-11 00:00:00,11.19,0.5122199401853877,Услуги отдыха - нигде более не классифицированные
Whoosh,2022-05-12 00:00:00,5.6,-1.1592224959741138,Услуги отдыха - нигде более не классифицированные
Whoosh,2022-05-13 00:00:00,11.19,0.5122199401853877,Услуги отдыха - нигде более не классифицированные
Whoosh,2022-05-16 00:00:00,11.19,0.5122199401853877,Услуги отдыха - нигде более не классифицированные
Whoosh,2022-05-17 00:00:00,5.6,-1.1592224959741138,Услуги отдыха - нигде более не классифицированные
Whoosh,2022-05-18 00:00:00,11.19,0.5122199401853877,Услуги отдыха - нигде более не классифицированные
Whoosh,2022-05-20 00:00:00,11.19,0.5122199401853877,Услуги отдыха - нигде более не классифицированные
Whoosh,2022-05-23 00:00:00,11.19,0.5122199401853877,Услуги отдыха - нигде более не классифицированные
Whoosh,2022-05-24 00:00:00,5.6,-1.1592224959741138,Услуги отдыха - нигде более не классифицированные
Wink,2022-05-01 00:00:00,4822.5,-0.2560253707615816,Телекоммуникационные услуги
Wink,2022-05-02 00:00:00,4780.08,-0.2778733236299914,Телекоммуникационные услуги
Wink,2022-05-03 00:00:00,5112.97,-0.10642200278216189,Телекоммуникационные услуги
Wink,2022-05-04 00:00:00,3873.02,-0.7450445666479014,Телекоммуникационные услуги
Wink,2022-05-05 00:00:00,4257.27,-0.5471408445902292,Телекоммуникационные услуги
Wink,2022-05-06 00:00:00,4411.72,-0.46759307654388593,Телекоммуникационные услуги
Wink,2022-05-07 00:00:00,4251.95,-0.5498808518806572,Телекоммуникационные услуги
Wink,2022-05-08 00:00:00,3714.45,-0.8267142952274331,Телекоммуникационные услуги
Wink,2022-05-09 00:00:00,3659.45,-0.8550414382675683,Телекоммуникационные услуги
Wink,2022-05-10 00:00:00,4078.12,-0.6394100750564153,Телекоммуникационные услуги
Wink,2022-05-11 00:00:00,3901.17,-0.7305462198009958,Телекоммуникационные услуги
Wink,2022-05-12 00:00:00,3538.36,-0.9174075064626586,Телекоммуникационные услуги
Wink,2022-05-13 00:00:00,3316.95,-1.0314422835629558,Телекоммуникационные услуги
Wink,2022-05-14 00:00:00,3531.48,-0.9209509745374974,Телекоммуникационные услуги
Wink,2022-05-15 00:00:00,3773.83,-0.7961312815233743,Телекоммуникационные услуги
Wink,2022-05-16 00:00:00,3629.53,-0.8704514040814016,Телекоммуникационные услуги
Wink,2022-05-17 00:00:00,4813.2,-0.2608152331301864,Телекоммуникационные услуги
Wink,2022-05-18 00:00:00,6936.48,0.8327566991290554,Телекоммуникационные услуги
Wink,2022-05-19 00:00:00,5608.83,0.14896521808840973,Телекоммуникационные услуги
Wink,2022-05-20 00:00:00,6300.0,0.5049446990893236,Телекоммуникационные услуги
Wink,2022-05-21 00:00:00,4992.03,-0.16871081513259767,Телекоммуникационные услуги
Wink,2022-05-22 00:00:00,5098.44,-0.1139055189344016,Телекоммуникационные услуги
Wink,2022-05-23 00:00:00,5275.28,-0.022826028475901303,Телекоммуникационные услуги
Wink,2022-05-24 00:00:00,7117.03,0.925746984145354,Телекоммуникационные услуги
Wink,2022-05-25 00:00:00,8112.58,1.4384940251200198,Телекоммуникационные услуги
Wink,2022-05-26 00:00:00,10553.28,2.695549625448348,Телекоммуникационные услуги
Wink,2022-05-27 00:00:00,10570.16,2.704243483166847,Телекоммуникационные услуги
Wink,2022-05-28 00:00:00,5517.66,0.10200911570715283,Телекоммуникационные услуги
Wink,2022-05-29 00:00:00,5475.16,0.0801199597215938,Телекоммуникационные услуги
Wink,2022-05-30 00:00:00,8868.58,1.8278634821807875,Телекоммуникационные услуги
Wink,2022-05-31 00:00:00,5016.01,-0.15636018076709848,Телекоммуникационные услуги
World of watch,2022-01-02 00:00:00,809.72,-0.034687266388140306,
World of watch,2022-01-03 00:00:00,0.03,-0.8807431886954725,
World of watch,2022-01-04 00:00:00,1467.84,0.6529911334795885,
World of watch,2022-01-05 00:00:00,185.06,-0.687402864244725,
World of watch,2022-01-06 00:00:00,204.75,-0.6668285196063679,
World of watch,2022-01-09 00:00:00,330.75,-0.5351694325351137,
World of watch,2022-01-10 00:00:00,1768.78,0.9674473689019953,
World of watch,2022-01-11 00:00:00,702.28,-0.14695276095112098,
World of watch,2022-01-12 00:00:00,6033.09,5.423281984686282,
World of watch,2022-01-13 00:00:00,1074.66,0.24215208701390814,
World of watch,2022-01-14 00:00:00,1036.97,0.2027693013653718,
World of watch,2022-01-20 00:00:00,56.81,-0.8214130064422517,
World of watch,2022-01-25 00:00:00,1043.72,0.209822466744189,
World of watch,2022-01-28 00:00:00,438.75,-0.42231878647403864,
World of watch,2022-01-29 00:00:00,2469.38,1.699513689553747,
World of watch,2022-02-03 00:00:00,963.28,0.12576963369647712,
World of watch,2022-02-04 00:00:00,43.59,-0.8352267614508389,
World of watch,2022-02-05 00:00:00,399.66,-0.46316445086781105,
World of watch,2022-02-08 00:00:00,298.13,-0.5692545072991162,
World of watch,2022-02-09 00:00:00,910.97,0.07111021429411757,
World of watch,2022-02-11 00:00:00,1128.94,0.2988699857934929,
World of watch,2022-02-13 00:00:00,501.19,-0.35707439443650596,
World of watch,2022-02-15 00:00:00,919.41,0.07992928330111262,
World of watch,2022-02-17 00:00:00,445.5,-0.4152656210952214,
World of watch,2022-02-18 00:00:00,324.93,-0.5412508284617383,
World of watch,2022-02-19 00:00:00,120.66,-0.7546952865255884,
World of watch,2022-02-20 00:00:00,809.72,-0.034687266388140306,
World of watch,2022-02-21 00:00:00,297.84,-0.569557532182058,
World of watch,2022-02-22 00:00:00,68.34,-0.8093651550618425,
World of watch,2022-02-23 00:00:00,1618.59,0.810511826939839,
World of watch,2022-02-24 00:00:00,272.53,-0.5960042900691488,
World of watch,2022-02-28 00:00:00,395.72,-0.4672814096222614,
World of watch,2022-03-01 00:00:00,303.47,-0.5636746697994297,
World of watch,2022-03-02 00:00:00,2448.0,1.677173441287212,
World of watch,2022-03-03 00:00:00,390.66,-0.47256867137290065,
World of watch,2022-03-04 00:00:00,2568.94,1.8035452666078269,
World of watch,2022-03-06 00:00:00,377.72,-0.48608985063244053,
World of watch,2022-03-07 00:00:00,2457.56,1.687162813290396,
World of watch,2022-03-08 00:00:00,238.78,-0.6312701169632348,
World of watch,2022-03-10 00:00:00,2016.28,1.226063432791959,
World of watch,2022-03-12 00:00:00,100.97,-0.7752696311639454,
World of watch,2022-03-13 00:00:00,132.75,-0.7420622836470846,
World of watch,2022-03-18 00:00:00,414.0,-0.448180392863035,
World of watch,2022-03-20 00:00:00,2602.41,1.8385185177528656,
World of watch,2022-03-21 00:00:00,0.28,-0.8804819603481089,
World of watch,2022-03-23 00:00:00,141.47,-0.7329506388910423,
World of watch,2022-03-26 00:00:00,1156.5,0.32766779880685604,
World of watch,2022-03-30 00:00:00,449.72,-0.41085608659172385,
World of watch,2022-04-10 00:00:00,81.56,-0.7955514000532553,
World of watch,2022-04-11 00:00:00,855.28,0.012918987635402042,
World of watch,2022-04-13 00:00:00,1902.66,1.1073403734821505,
World of watch,2022-04-15 00:00:00,788.91,-0.05643191402268641,
World of watch,2022-04-16 00:00:00,1645.88,0.8390275133380498,
World of watch,2022-04-20 00:00:00,100.97,-0.7752696311639454,
World of watch,2022-04-22 00:00:00,1422.84,0.6059700309541405,
World of watch,2022-04-25 00:00:00,141.47,-0.7329506388910423,
World of watch,2022-04-30 00:00:00,416.81,-0.4452441862386681,
World of watch,2022-05-04 00:00:00,318.66,-0.5478024354136174,
World of watch,2022-05-07 00:00:00,156.66,-0.71707840450523,
World of watch,2022-05-11 00:00:00,328.78,-0.5372279119123389,
World of watch,2022-05-15 00:00:00,328.78,-0.5372279119123389,
World of watch,2022-05-19 00:00:00,643.78,-0.2080801942342033,
World of watch,2022-05-21 00:00:00,184.5,-0.6879880157428195,
World of watch,2022-05-22 00:00:00,1553.91,0.7429268289099288,
World of watch,2022-05-23 00:00:00,138.94,-0.735594269766362,
World of watch,2022-05-27 00:00:00,90.84,-0.7858546037991184,
World of watch,2022-05-28 00:00:00,413.16,-0.44905812011017665,
World of watch,2022-05-31 00:00:00,657.84,-0.19338871197847438,
World of watch,2022-06-01 00:00:00,202.22,-0.6694721504816875,
World of watch,2022-06-05 00:00:00,455.34,-0.4049836733429902,
World of watch,2022-06-06 00:00:00,514.41,-0.34326063942791885,
World of watch,2022-06-07 00:00:00,774.0,-0.07201157265945146,
World of watch,2022-06-14 00:00:00,541.13,-0.3153405536616973,
World of watch,2022-06-16 00:00:00,900.0,0.059647514411802785,
World of watch,2022-06-17 00:00:00,112.22,-0.7635143555325834,
World of watch,2022-06-21 00:00:00,404.72,-0.4578771891171718,
World of watch,2022-06-22 00:00:00,75.66,-0.8017163890510363,
World of watch,2022-06-23 00:00:00,663.19,-0.18779842534489333,
World of watch,2022-06-25 00:00:00,612.56,-0.24070239025296963,
World of watch,2022-06-29 00:00:00,510.75,-0.3470850224333219,
World of watch,2022-07-20 00:00:00,229.78,-0.6406743374683244,
World of watch,2022-07-22 00:00:00,546.75,-0.30946814041296355,
World of watch,2022-07-28 00:00:00,941.63,0.1031472588147894,
World of watch,2022-08-05 00:00:00,607.22,-0.24628222775265604,
World of watch,2022-08-09 00:00:00,202.22,-0.6694721504816875,
World of watch,2022-08-17 00:00:00,363.38,-0.5010739086372167,
World of watch,2022-08-20 00:00:00,141.47,-0.7329506388910423,
World of watch,2022-09-07 00:00:00,1456.88,0.6415388827311684,
World of watch,2022-09-10 00:00:00,430.03,-0.431430431230081,
World of watch,2022-09-11 00:00:00,88.31,-0.788498234674438,
World of watch,2022-09-19 00:00:00,4984.88,4.3279933207262875,
World of watch,2022-09-23 00:00:00,2794.22,2.038943354984114,
World of watch,2022-09-28 00:00:00,328.78,-0.5372279119123389,
World of watch,2022-10-05 00:00:00,687.38,-0.16252197045399147,
World of watch,2022-10-09 00:00:00,156.66,-0.71707840450523,
World of watch,2022-10-13 00:00:00,1124.72,0.2944604512899953,
World of watch,2022-10-15 00:00:00,392.06,-0.4711057926276645,
World of watch,2022-10-24 00:00:00,1405.41,0.5877571905759505,
World of watch,2022-10-27 00:00:00,1912.22,1.1173297454853344,
World of watch,2022-10-29 00:00:00,2226.94,1.4461848874144225,
World of watch,2022-10-31 00:00:00,225.56,-0.6450838719718218,
World of watch,2022-11-01 00:00:00,180.0,-0.6926901259953643,
World of watch,2022-11-03 00:00:00,1521.56,0.7091238807610788,
World of watch,2022-11-04 00:00:00,4401.0,3.7178892908916525,
World of watch,2022-11-08 00:00:00,2387.81,1.6142801043759516,
World of watch,2022-11-13 00:00:00,1323.84,0.5025236053981551,
World of watch,2022-11-14 00:00:00,2.81,-0.8778383294727893,
World of watch,2022-11-19 00:00:00,138.94,-0.735594269766362,
World of watch,2022-11-20 00:00:00,646.88,-0.20484096272689464,
World of watch,2022-11-22 00:00:00,404.72,-0.4578771891171718,
World of watch,2022-11-23 00:00:00,430.03,-0.431430431230081,
World of watch,2022-12-05 00:00:00,379.41,-0.4843239470042626,
World of watch,2022-12-09 00:00:00,1177.88,0.3500080470733912,
World of watch,2022-12-12 00:00:00,2075.34,1.2877760175731359,
World of watch,2022-12-14 00:00:00,294.19,-0.5733714660535666,
World of watch,2022-12-18 00:00:00,1603.13,0.7943574659388742,
World of watch,2022-12-21 00:00:00,354.09,-0.510781154025248,
World of watch,2022-12-23 00:00:00,354.09,-0.510781154025248,
World of watch,2022-12-24 00:00:00,1847.81,1.0500268740705765,
World of watch,2023-01-06 00:00:00,25.31,-0.8543277782100653,
World of watch,2023-01-11 00:00:00,1211.34,0.3849708490845352,
World of watch,2023-01-17 00:00:00,367.03,-0.49725997476570816,
World of watch,2023-01-18 00:00:00,1521.28,0.7088313050120316,
World of watch,2023-01-19 00:00:00,1169.72,0.34148155381544326,
World of watch,2023-01-21 00:00:00,123.47,-0.7517590799012215,
World of watch,2023-01-22 00:00:00,1322.16,0.5007681509038718,
World of watch,2023-01-23 00:00:00,1355.06,0.5351458014169214,
World of watch,2023-01-25 00:00:00,341.44,-0.5239993084018462,
World of watch,2023-01-27 00:00:00,174.09,-0.6988655641270398,
World of watch,2023-01-29 00:00:00,318.66,-0.5478024354136174,
Wow Food,2022-06-16 00:00:00,199.22,0.0847784327671952,Фастфуд
Wow Food,2022-06-17 00:00:00,105.47,-0.7109042925964587,Фастфуд
Wow Food,2022-06-18 00:00:00,58.59,-1.108788091690305,Фастфуд
Wow Food,2022-06-19 00:00:00,152.34,-0.3131053663266511,Фастфуд
Wow Food,2022-06-20 00:00:00,187.5,-0.014692517006266372,Фастфуд
Wow Food,2022-06-21 00:00:00,46.88,-1.2081741686397278,Фастфуд
Wow Food,2022-06-22 00:00:00,222.66,0.28372033231411836,Фастфуд
Wow Food,2022-06-23 00:00:00,105.47,-0.7109042925964587,Фастфуд
Wow Food,2022-06-24 00:00:00,46.88,-1.2081741686397278,Фастфуд
Wow Food,2022-06-25 00:00:00,140.63,-0.41249144327607395,Фастфуд
Wow Food,2022-06-26 00:00:00,93.75,-0.8103752423699202,Фастфуд
Wow Food,2022-06-27 00:00:00,128.91,-0.5119623930495355,Фастфуд
Wow Food,2022-06-28 00:00:00,117.19,-0.6114333428229971,Фастфуд
Wow Food,2022-06-29 00:00:00,58.59,-1.108788091690305,Фастфуд
Wow Food,2022-06-30 00:00:00,117.19,-0.6114333428229971,Фастфуд
Wow Food,2022-07-01 00:00:00,117.19,-0.6114333428229971,Фастфуд
Wow Food,2022-07-02 00:00:00,93.75,-0.8103752423699202,Фастфуд
Wow Food,2022-07-03 00:00:00,105.47,-0.7109042925964587,Фастфуд
Wow Food,2022-07-04 00:00:00,82.03,-0.9098461921433818,Фастфуд
Wow Food,2022-07-05 00:00:00,175.78,-0.11416346677972794,Фастфуд
Wow Food,2022-07-06 00:00:00,175.78,-0.11416346677972794,Фастфуд
Wow Food,2022-07-07 00:00:00,70.31,-1.0093171419168434,Фастфуд
Wow Food,2022-07-08 00:00:00,105.47,-0.7109042925964587,Фастфуд
Wow Food,2022-07-09 00:00:00,175.78,-0.11416346677972794,Фастфуд
Wow Food,2022-07-10 00:00:00,199.22,0.0847784327671952,Фастфуд
Wow Food,2022-07-11 00:00:00,164.06,-0.21363441655318952,Фастфуд
Wow Food,2022-07-12 00:00:00,70.31,-1.0093171419168434,Фастфуд
Wow Food,2022-07-13 00:00:00,105.47,-0.7109042925964587,Фастфуд
Wow Food,2022-07-14 00:00:00,128.91,-0.5119623930495355,Фастфуд
Wow Food,2022-07-15 00:00:00,82.03,-0.9098461921433818,Фастфуд
Wow Food,2022-07-16 00:00:00,58.59,-1.108788091690305,Фастфуд
Wow Food,2022-07-17 00:00:00,93.75,-0.8103752423699202,Фастфуд
Wow Food,2022-07-18 00:00:00,93.75,-0.8103752423699202,Фастфуд
Wow Food,2022-07-19 00:00:00,140.63,-0.41249144327607395,Фастфуд
Wow Food,2022-07-20 00:00:00,117.19,-0.6114333428229971,Фастфуд
Wow Food,2022-07-21 00:00:00,58.59,-1.108788091690305,Фастфуд
Wow Food,2022-07-22 00:00:00,46.88,-1.2081741686397278,Фастфуд
Wow Food,2022-07-23 00:00:00,23.44,-1.407116068186651,Фастфуд
Wow Food,2022-07-24 00:00:00,58.59,-1.108788091690305,Фастфуд
Wow Food,2022-07-25 00:00:00,70.31,-1.0093171419168434,Фастфуд
Wow Food,2022-07-26 00:00:00,58.59,-1.108788091690305,Фастфуд
Wow Food,2022-07-27 00:00:00,93.75,-0.8103752423699202,Фастфуд
Wow Food,2022-07-28 00:00:00,82.03,-0.9098461921433818,Фастфуд
Wow Food,2022-07-29 00:00:00,46.88,-1.2081741686397278,Фастфуд
Wow Food,2022-07-30 00:00:00,105.47,-0.7109042925964587,Фастфуд
Wow Food,2022-07-31 00:00:00,82.03,-0.9098461921433818,Фастфуд
Wow Food,2022-08-01 00:00:00,506.25,2.690628749230157,Фастфуд
Wow Food,2022-08-02 00:00:00,295.31,0.9003213989559259,Фастфуд
Wow Food,2022-08-03 00:00:00,84.38,-0.8899010784942663,Фастфуд
Wow Food,2022-08-04 00:00:00,196.88,0.06491819194211837,Фастфуд
Wow Food,2022-08-05 00:00:00,126.56,-0.5319075066986511,Фастфуд
Wow Food,2022-08-06 00:00:00,168.75,-0.17382906207899715,Фастфуд
Wow Food,2022-08-07 00:00:00,225.0,0.3035805731391952,Фастфуд
Wow Food,2022-08-08 00:00:00,154.69,-0.29316025267753554,Фастфуд
Wow Food,2022-08-09 00:00:00,70.31,-1.0093171419168434,Фастфуд
Wow Food,2022-08-10 00:00:00,196.88,0.06491819194211837,Фастфуд
Wow Food,2022-08-11 00:00:00,182.81,-0.054497871480458746,Фастфуд
Wow Food,2022-08-12 00:00:00,168.75,-0.17382906207899715,Фастфуд
Wow Food,2022-08-13 00:00:00,182.81,-0.054497871480458746,Фастфуд
Wow Food,2022-08-14 00:00:00,210.94,0.1842493825406568,Фастфуд
Wow Food,2022-08-15 00:00:00,182.81,-0.054497871480458746,Фастфуд
Wow Food,2022-08-16 00:00:00,70.31,-1.0093171419168434,Фастфуд
Wow Food,2022-08-17 00:00:00,210.94,0.1842493825406568,Фастфуд
Wow Food,2022-08-18 00:00:00,84.38,-0.8899010784942663,Фастфуд
Wow Food,2022-08-19 00:00:00,70.31,-1.0093171419168434,Фастфуд
Wow Food,2022-08-20 00:00:00,84.38,-0.8899010784942663,Фастфуд
Wow Food,2022-08-21 00:00:00,112.5,-0.6512386972971895,Фастфуд
Wow Food,2022-08-22 00:00:00,140.63,-0.41249144327607395,Фастфуд
Wow Food,2022-08-23 00:00:00,140.63,-0.41249144327607395,Фастфуд
Wow Food,2022-08-24 00:00:00,210.94,0.1842493825406568,Фастфуд
Wow Food,2022-08-25 00:00:00,154.69,-0.29316025267753554,Фастфуд
Wow Food,2022-08-26 00:00:00,210.94,0.1842493825406568,Фастфуд
Wow Food,2022-08-27 00:00:00,154.69,-0.29316025267753554,Фастфуд
Wow Food,2022-08-28 00:00:00,168.75,-0.17382906207899715,Фастфуд
Wow Food,2022-08-29 00:00:00,182.81,-0.054497871480458746,Фастфуд
Wow Food,2022-08-30 00:00:00,225.0,0.3035805731391952,Фастфуд
Wow Food,2022-08-31 00:00:00,126.56,-0.5319075066986511,Фастфуд
Wow Food,2022-11-01 00:00:00,365.63,1.4971470975966954,Фастфуд
Wow Food,2022-11-02 00:00:00,379.69,1.6164782881952338,Фастфуд
Wow Food,2022-11-03 00:00:00,351.56,1.3777310341741182,Фастфуд
Wow Food,2022-11-04 00:00:00,225.0,0.3035805731391952,Фастфуд
Wow Food,2022-11-05 00:00:00,407.81,1.8551406693923105,Фастфуд
Wow Food,2022-11-06 00:00:00,393.75,1.7358094787937721,Фастфуд
Wow Food,2022-11-07 00:00:00,351.56,1.3777310341741182,Фастфуд
Wow Food,2022-11-08 00:00:00,365.63,1.4971470975966954,Фастфуд
Wow Food,2022-11-09 00:00:00,351.56,1.3777310341741182,Фастфуд
Wow Food,2022-11-10 00:00:00,520.31,2.8099599398286945,Фастфуд
Wow Food,2022-11-11 00:00:00,309.38,1.019737462378503,Фастфуд
Wow Food,2022-11-12 00:00:00,295.31,0.9003213989559259,Фастфуд
Wow Food,2022-11-13 00:00:00,309.38,1.019737462378503,Фастфуд
Wow Food,2022-11-14 00:00:00,379.69,1.6164782881952338,Фастфуд
Wow Food,2022-11-15 00:00:00,351.56,1.3777310341741182,Фастфуд
Wow Food,2022-11-16 00:00:00,309.38,1.019737462378503,Фастфуд
Wow Food,2022-11-17 00:00:00,267.19,0.661659017758849,Фастфуд
Wow Food,2022-11-18 00:00:00,281.25,0.7809902083573875,Фастфуд
Wow Food,2022-11-19 00:00:00,365.63,1.4971470975966954,Фастфуд
Wow Food,2022-11-20 00:00:00,478.13,2.45196636803308,Фастфуд
Wow Food,2022-11-21 00:00:00,365.63,1.4971470975966954,Фастфуд
Wow Food,2022-11-22 00:00:00,168.75,-0.17382906207899715,Фастфуд
Wow Food,2022-11-23 00:00:00,154.69,-0.29316025267753554,Фастфуд
Wow Food,2022-11-24 00:00:00,295.31,0.9003213989559259,Фастфуд
Wow Food,2022-11-25 00:00:00,450.0,2.2132191140119644,Фастфуд
Wow Food,2022-11-26 00:00:00,295.31,0.9003213989559259,Фастфуд
Wow Food,2022-11-27 00:00:00,365.63,1.4971470975966954,Фастфуд
Wow Food,2022-11-28 00:00:00,225.0,0.3035805731391952,Фастфуд
Wow Food,2022-11-29 00:00:00,351.56,1.3777310341741182,Фастфуд
Wow Food,2022-11-30 00:00:00,351.56,1.3777310341741182,Фастфуд
X10 Academy,2022-09-05 00:00:00,0.05,-0.921610473056767,
X10 Academy,2022-09-06 00:00:00,749.58,1.2452222995467435,
X10 Academy,2022-09-08 00:00:00,0.05,-0.921610473056767,
X10 Academy,2022-09-09 00:00:00,0.05,-0.921610473056767,
X10 Academy,2022-09-13 00:00:00,0.05,-0.921610473056767,
X10 Academy,2022-09-14 00:00:00,0.14,-0.9213502900760534,
X10 Academy,2022-09-16 00:00:00,515.63,0.5688910957916017,
X10 Academy,2022-09-20 00:00:00,0.23,-0.9210901070953397,
X10 Academy,2022-09-21 00:00:00,93.75,-0.6507310809137589,
X10 Academy,2022-09-26 00:00:00,117.19,-0.5829678690478879,
X10 Academy,2022-09-29 00:00:00,117.19,-0.5829678690478879,
X10 Academy,2022-09-30 00:00:00,421.41,0.2965084242044702,
X10 Academy,2022-10-03 00:00:00,539.06,0.6366253984373933,
X10 Academy,2022-10-04 00:00:00,937.5,1.788484363276883,
X10 Academy,2022-10-06 00:00:00,351.56,0.0945775219505841,
X10 Academy,2022-10-07 00:00:00,1500.0,3.4146279927373104,
X10 Academy,2022-10-14 00:00:00,164.06,-0.44747035453622525,
X10 Academy,2022-10-17 00:00:00,281.25,-0.10868320442694958,
X10 Academy,2022-10-19 00:00:00,468.75,0.43336467205985973,
X10 Academy,2022-10-20 00:00:00,234.42,-0.2440650820582951,
X10 Academy,2022-10-21 00:00:00,117.19,-0.5829678690478879,
X10 Academy,2022-10-23 00:00:00,796.88,1.3819629105218156,
X10 Academy,2022-10-24 00:00:00,234.38,-0.24418071893861226,
X10 Academy,2022-10-25 00:00:00,234.38,-0.24418071893861226,
X10 Academy,2022-10-26 00:00:00,1546.88,3.550154416469053,
X10 Academy,2022-10-27 00:00:00,445.31,0.36560146019398876,
X10 Academy,2022-10-28 00:00:00,117.19,-0.5829678690478879,
X10 Academy,2022-10-31 00:00:00,468.75,0.43336467205985973,
X10 Academy,2022-11-02 00:00:00,93.75,-0.6507310809137589,
X10 Academy,2022-11-08 00:00:00,234.38,-0.24418071893861226,
X10 Academy,2022-11-11 00:00:00,421.41,0.2965084242044702,
X10 Academy,2022-11-13 00:00:00,234.38,-0.24418071893861226,
X10 Academy,2022-11-14 00:00:00,117.19,-0.5829678690478879,
X10 Academy,2022-11-16 00:00:00,117.19,-0.5829678690478879,
X10 Academy,2022-11-17 00:00:00,421.88,0.29786715754819704,
X10 Academy,2022-11-18 00:00:00,234.38,-0.24418071893861226,
X10 Academy,2022-11-19 00:00:00,234.38,-0.24418071893861226,
X10 Academy,2022-11-21 00:00:00,210.98,-0.3118282939241661,
X10 Academy,2022-11-22 00:00:00,117.19,-0.5829678690478879,
X10 Academy,2022-11-24 00:00:00,234.38,-0.24418071893861226,
X10 Academy,2022-11-25 00:00:00,117.19,-0.5829678690478879,
X10 Academy,2022-11-29 00:00:00,234.38,-0.24418071893861226,
X10 Academy,2022-11-30 00:00:00,234.38,-0.24418071893861226,
Xcom-shop,2022-02-01 00:00:00,75.93,-0.6982947321843915,Продажа электронного оборудования
Xcom-shop,2022-02-02 00:00:00,261.53,-0.1558775850837864,Продажа электронного оборудования
Xcom-shop,2022-02-03 00:00:00,969.18,1.9122339135462958,Продажа электронного оборудования
Xcom-shop,2022-02-04 00:00:00,165.72,-0.4358829022373908,Продажа электронного оборудования
Xcom-shop,2022-02-06 00:00:00,226.51,-0.2582237515248596,Продажа электронного оборудования
Xcom-shop,2022-02-07 00:00:00,1363.83,3.0656009776802065,Продажа электронного оборудования
Xcom-shop,2022-02-08 00:00:00,567.22,0.7375033292329379,Продажа электронного оборудования
Xcom-shop,2022-02-09 00:00:00,225.9,-0.2600064802949639,Продажа электронного оборудования
Xcom-shop,2022-02-10 00:00:00,66.74,-0.7251525639831768,Продажа электронного оборудования
Xcom-shop,2022-02-11 00:00:00,661.9,1.0142062144025785,Продажа электронного оборудования
Xcom-shop,2022-02-12 00:00:00,114.55,-0.585427543493522,Продажа электронного оборудования
Xcom-shop,2022-02-13 00:00:00,405.62,0.2652263304643075,Продажа электронного оборудования
Xcom-shop,2022-02-14 00:00:00,40.78,-0.8010208244289297,Продажа электронного оборудования
Xcom-shop,2022-02-15 00:00:00,896.56,1.7000015147184622,Продажа электронного оборудования
Xcom-shop,2022-02-16 00:00:00,313.25,-0.0047255654283806,Продажа электронного оборудования
Xcom-shop,2022-02-17 00:00:00,328.32,0.03931660271173856,Продажа электронного оборудования
Xcom-shop,2022-02-18 00:00:00,150.88,-0.4792528939559952,Продажа электронного оборудования
Xcom-shop,2022-02-19 00:00:00,181.48,-0.38982420483272734,Продажа электронного оборудования
Xcom-shop,2022-02-20 00:00:00,246.39,-0.20012432865654048,Продажа электронного оборудования
Xcom-shop,2022-02-21 00:00:00,612.74,0.8705358105692501,Продажа электронного оборудования
Xcom-shop,2022-02-22 00:00:00,1282.81,2.8288195269361815,Продажа электронного оборудования
